label,text
0,one-nummod-process process-ROOT-process a-det-cell cell-amod-uses uses-nsubjpass-called is-auxpass-called called-relcl-process osmosis-oprd-called .-punct-called osmosis-nsubj-helps helps-ROOT-helps the-det-transport water-compound-transport transport-dobj-helps all-advmod-throughout throughout-prep-helps the-det-cell cell-pobj-throughout and-cc-throughout on-conj-throughout a-det-membrane permeable-amod-membrane membrane-pobj-on .-punct-helps another-det-process process-nsubjpass-called a-det-cell cell-amod-uses uses-nsubjpass-called is-auxpass-called called-ROOT-called active-amod-transport transport-oprd-called because-mark-transported substances-nsubjpass-transported in-prep-substances the-det-cell cell-pobj-in are-aux-transported being-auxpass-transported transported-advcl-called through-prep-transported the-det-membrane membrane-pobj-through to-prep-transported the-det-organelles different-amod-organelles organelles-pobj-to .-punct-called the-det-process other-amod-process process-ROOT-process that-mark-called a-det-cell cell-nsubjpass-called uses-relcl-cell is-auxpass-called called-acl-process oxygen-compound-diffusion diffusion-oprd-called .-punct-process the-det-oxygen oxygen-nsubjpass-moved is-aux-moved being-auxpass-moved moved-ROOT-moved around-prep-moved the-det-cells cells-pobj-around to-aux-keep keep-advcl-moved the-det-body body-dobj-keep from-prep-keep not-neg-functioning functioning-pcomp-from right-advmod-functioning .-punct-moved it-nsubj-makes also-advmod-makes makes-ROOT-makes it-nsubj-able able-ccomp-makes for-mark-stay the-det-cells cells-nsubj-stay to-aux-stay stay-advcl-able alive-acomp-stay and-cc-stay not-neg-die die-conj-stay off-prt-die .-punct-makes
3,osmosis-nsubj-is is-ROOT-is when-advmod-passing water-nsubj-passing is-aux-passing passing-advcl-is through-prep-passing the-det-cell cell-pobj-through .-punct-is active-amod-transport transport-nsubj-is is-ROOT-is when-advmod-requires the-det-cell cell-nsubj-requires requires-advcl-is energy-dobj-requires to-aux-move move-xcomp-requires a-det-substance substance-dobj-move throgh-conj-requires a-det-membrane membrane-dobj-throgh .-punct-is passive-amod-transport transport-nsubj-is is-ROOT-is whe-csubj-require a-det-substance substance-nsubj-require does-aux-require not-neg-require require-ccomp-is the-det-use use-nsubjpass-moved of-prep-use energy-pobj-of to-aux-moved be-auxpass-moved moved-ccomp-require out-prep-moved of-prep-out the-det-cell cell-pobj-of .-punct-is
0,first-advmod-is there-expl-is is-ROOT-is the-det-wall cell-compound-wall wall-attr-is in-prep-wall plant-compound-cells cells-pobj-in that-nsubj-block block-relcl-cells unwanted-amod-things things-dobj-block from-prep-block entering-pcomp-from the-det-cell cell-dobj-entering .-punct-is they-nsubj-are are-ROOT-are there-advmod-are to-aux-protect protect-advcl-are the-det-cell cell-dobj-protect from-prep-protect getting-pcomp-from bad-amod-things things-dobj-getting in-prep-getting it-pobj-in like-prep-getting a-det-virus virus-pobj-like or-cc-virus bacterium-conj-virus or-cc-bacterium just-advmod-usless usless-amod-things things-conj-bacterium .-punct-are  -nsubj-need in-prep-  the-det-membrane cell-compound-membrane membrane-pobj-in there-expl-is is-ccomp-  a-det-hole hole-attr-is for-prep-hole things-pobj-for like-prep-things rna-pobj-like to-aux-pass pass-relcl-hole through-prep-pass things-pobj-through still-advmod-need need-ROOT-need to-aux-enter enter-xcomp-need the-det-cell cell-dobj-enter for-prep-cell the-det-cell cell-pobj-for to-aux-do do-advcl-enter its-poss-job( job(-dobj-do whatever-attr-be that-nsubj-be may-aux-be be-advcl-need )-punct-be .-punct-need
1,"cells-nsubj-osmosis can-aux-osmosis osmosis-ROOT-osmosis which-nsubj-is is-relcl-osmosis the-det-process process-attr-is of-prep-process which-dobj-passes water-nsubj-passes passes-relcl-process accross-prep-passes a-det-membrane cell-compound-membrane membrane-pobj-accross .-punct-osmosis the-det-membrane cell-compound-membrane membrane-nsubj-has also-advmod-has has-ROOT-has small-amod-gaps gaps-dobj-has which-nsubj-limit limit-relcl-gaps the-det-things things-dobj-limit that-nsubj-go go-relcl-things into-prep-go the-det-cell cell-pobj-into ,-punct-has if-mark-stuck something-nsubjpass-stuck to-prep-something large-amod-attempts attempts-pobj-to to-aux-go go-acl-attempts in-prep-go it-pobj-in will-aux-stuck get-auxpass-stuck stuck-advcl-has"
0,"the-det-help mitocondria-compound-help help-advcl-helps keep-xcomp-help dead-amod-cells cells-dobj-keep off-prep-keep the-det-membrane cell-compound-membrane membrane-pobj-off ,-punct-helps golgi-compound-apparatus apparatus-nsubj-helps helps-ROOT-helps keep-xcomp-helps the-det-substances substances-dobj-keep moving-xcomp-keep"
0,isotonic-ROOT-isotonic :-punct-isotonic where-advmod-is there-expl-is is-ccomp-isotonic the-det-amount same-amod-amount amount-attr-is of-prep-amount a-det-substance substance-pobj-of in-prep-substance and-cc-in outside-conj-in the-det-cell cell-pobj-outside so-mark-are the-det-volumes volumes-nsubj-are are-advcl-is the-det-samehypertonic samehypertonic-attr-are :-punct-isotonic where-advmod-is that-mark-is amout-nsubj-is of-prep-amout a-det-sunstance sunstance-pobj-of is-advcl-: greater-acomp-is on-prep-greater the-det-outside outside-pobj-on of-prep-outside a-det-cell cell-pobj-of so-mark-moves it-nsubj-moves moves-advcl-is in-advmod-moves through-prep-moves the-det-membraneosmosis semipermiable-amod-membraneosmosis membraneosmosis-pobj-through :-punct-membraneosmosis where-advmod-moves a-det-substance substance-nsubj-moves moves-relcl-membraneosmosis in-prep-moves and-cc-in out-conj-in of-prep-out the-det-cell cell-pobj-of
1,"the-det-process first-amod-process process-nsubj-is that-dobj-use cells-nsubj-use use-relcl-process is-ROOT-is diffusion-attr-is .-punct-is cells-nsubj-have have-ROOT-have membranes-dobj-have that-nsubj-control control-relcl-membranes what-nsubj-makes makes-ccomp-control it-dobj-makes into-prep-makes the-det-cell cell-pobj-into and-cc-have what-nsubj-get can-aux-get not-neg-get get-conj-have inside-prep-get the-det-cell cell-pobj-inside .-punct-have the-det-cells second-amod-cells process-compound-cells cells-nsubj-use use-ROOT-use are-dep-use tunnel-npadvmod-like --punct-like like-amod-objects objects-attr-are .-punct-use certain-amod-tunnels tunnels-nsubj-carry only-advmod-carry can-aux-carry carry-ROOT-carry certain-amod-substances substances-dobj-carry across-prep-substances the-det-membrane membrane-pobj-across and-cc-across into-conj-across the-det-cell cell-pobj-into ,-punct-substances such-amod-as as-prep-substances a-det-tunnel tunnel-pobj-as only-advmod-used being-auxpass-used used-acl-tunnel for-prep-used carbon-pobj-for .-punct-carry the-det-cells third-amod-cells process-compound-cells cells-nsubj-use use-ROOT-use is-auxpass-called called-ccomp-use osmosis-oprd-called .-punct-use osmosis-nsubj-is is-ROOT-is the-det-diffusion diffusion-attr-is of-prep-diffusion water-pobj-of across-prep-diffusion a-det-membrane semi-npadvmod-permeable --punct-permeable permeable-amod-membrane membrane-pobj-across .-punct-is water-nsubj-is is-ROOT-is a-det-diffuses very-advmod-simple simple-amod-diffuses and-cc-simple easy-conj-simple to-aux-carry carry-relcl-simple molecule-dobj-carry ,-punct-diffuses so-advmod-diffuses it-nsubj-diffuses easily-advmod-diffuses diffuses-attr-is ,-punct-diffuses unless-mark-is there-expl-is is-advcl-is a-det-balance balance-attr-is of-prep-balance water-pobj-of on-prep-balance the-det-inside inside-pobj-on and-cc-on outside-conj-on of-prep-outside the-det-equilibrium cell-compound-equilibrium --punct-equilibrium equilibrium-pobj-of .-punct-is"
0,the-det-cells cells-nsubj-use use-ROOT-use the-det-membrane cell-compound-membrane membrane-dobj-use to-aux-control control-xcomp-use what-nsubj-comes comes-ccomp-control in-advmod-comes and-cc-in out-conj-in of-prep-out the-det-cell cell-pobj-of .-punct-use because-mark-damage if-mark-comes anything-nsubj-comes harmful-amod-anything comes-advcl-damage in-prep-comes the-det-cell cell-pobj-in it-nsubj-damage could-aux-damage damage-ROOT-damage the-det-cells newly-advmod-made made-amod-cells cells-dobj-damage .-punct-damage and-cc-made if-mark-made those-nsubjpass-made get-auxpass-damaged damaged-acl-those then-advmod-made the-det-cells cells-nsubjpass-made will-aux-made not-neg-made be-auxpass-made made-ROOT-made or-cc-made funtion-npadvmod-properly properly-advmod-made .-punct-made
0,"three-nummod-processes  -amod-processes processes-nsubj-include include-ROOT-include mrna-dobj-include ,-punct-mrna trna-conj-mrna ,-punct-trna and-cc-trna rrna.-conj-trna"
0,the-det-wall cell-compound-wall wall-nsubj-keeps keeps-ROOT-keeps everything-dobj-keeps inside-prep-everything the-det-cell cell-pobj-inside .-punct-keeps the-det-vacuole vacuole-nsubj-takes takes-ROOT-takes out-prt-takes any-det-stuff unhealthy-amod-stuff stuff-dobj-takes .-punct-takes the-det-mitochondria mitochondria-nsubj-keeps keeps-ROOT-keeps everything-dobj-keeps moving-advcl-keeps and-cc-moving aligned-conj-moving .-punct-keeps
0,homostasis-ROOT-homostasis
2,"diffusion-dep-distibutes ,-punct-distibutes this-nsubj-distibutes distibutes-ROOT-distibutes molecules-dobj-distibutes evenly-advmod-distibutes .-punct-distibutes osmosis-ROOT-osmosis ,-punct-osmosis water-nsubj-distributing distributing-acl-osmosis evenly-advmod-distributing .-punct-osmosis active-compound-transport transport-ROOT-transport ,-punct-transport the-det-cell cell-appos-transport itself-appos-cell using-acl-cell energy-dobj-using to-aux-move move-xcomp-using materials-dobj-move .-punct-transport"
2,passive-amod-transport- transport--nsubj-require does-aux-require nt-neg-require require-ROOT-require energyactive-amod-requires transport-compound-requires --punct-requires requires-dobj-require energy-dobj-requires
0,"one-nummod-process process-nsubj-is used-acl-process by-agent-used cells-pobj-by to-aux-control control-xcomp-used the-det-movement movement-dobj-control of-prep-movement substances-pobj-of is-ROOT-is mitosis-attr-is ,-punct-mitosis which-nsubj-splits splits-relcl-mitosis the-det-cells cells-dobj-splits .-punct-is another-det-process process-nsubj-is is-ccomp-is miosis-attr-is which-nsubj-splits splits-relcl-miosis the-det-cells cells-dobj-splits again-advmod-splits ,-punct-miosis and-cc-miosis the-det-process third-amod-process process-nsubj-is used-acl-process by-agent-used cells-pobj-by is-ROOT-is mutation-attr-is .-punct-is"
2,"cells-nsubj-have have-ROOT-have receptors-dobj-have on-prep-receptors their-poss-outside outside-pobj-on ,-punct-receptors that-nsubj-are are-relcl-receptors in-prep-are the-det-bilayer phospholipid-compound-bilayer bilayer-pobj-in ,-punct-allow that-nsubj-allow only-advmod-allow allow-relcl-receptors substances-dobj-allow in-prep-allow if-mark-match they-nsubj-match match-advcl-allow up-prt-match to-prep-match the-det-receptors receptors-pobj-to perfectly-advmod-match .-punct-have cells-nsubj-use also-advmod-use use-ROOT-use a-det-process process-dobj-use in-prep-form which-pobj-in they-nsubj-form form-relcl-process a-det-bubble '-punct-bubble bubble-dobj-form '-punct-bubble around-prep-bubble a-det-substance substance-pobj-around (-punct-substance endocytosis-appos-substance )-punct-substance that-mark-want they-nsubj-want want-ccomp-form to-aux-bring bring-xcomp-want into-prep-bring the-det-cell cell-pobj-into (-punct-uses this-nsubj-uses uses-parataxis-cell atp-dobj-uses )-punct-uses .-punct-use another-det-process process-nsubj-is that-dobj-use cells-nsubj-use use-relcl-process to-aux-control control-xcomp-use the-det-movement movement-dobj-control of-prep-movement substances-pobj-of across-prep-substances the-det-membrane membrane-pobj-across is-ROOT-is exocytosis-attr-is ,-punct-exocytosis which-nsubj-is is-relcl-exocytosis when-advmod-gets the-det-cell cell-nsubj-gets gets-auxpass-rid rid-ccomp-is of-prep-rid substances-pobj-of by-prep-rid forming-pcomp-by a-det-bubble '-punct-bubble bubble-dobj-forming '-punct-bubble around-prep-bubble the-det-substance substance-pobj-around and-cc-forming sending-conj-forming it-dobj-sending out-prep-sending of-prep-out the-det-cell cell-pobj-of .-punct-is this-nsubj-is is-ROOT-is very-advmod-similar similar-acomp-is to-prep-similar endocytosis-pobj-to except-mark-used it-nsubjpass-used is-auxpass-used used-advcl-is for-prep-used the-det-goal opposite-amod-goal goal-pobj-for .-punct-is"
0,the-det-use use-nsubj-let of-prep-use rna-pobj-of  -compound-     mrna-compound-         -appos-use and-cc-     singnals-conj-     let-ROOT-let iff-ccomp-let by-prep-iff dna-pobj-by
0,one-nummod-way way-npadvmod-be would-aux-be be-aux-be be-ROOT-be active-amod-transport transport-attr-be .-punct-be another-det-way way-nsubj-be would-aux-be be-ROOT-be by-prep-be
0,"cells-nsubj-use use-ROOT-use the-det-membrane membrane-dobj-use to-aux-move move-xcomp-use transporter-compound-proteins proteins-dobj-move in-advmod-move and-cc-in out-conj-in ,-punct-move also-advmod-proteins marker-compound-proteins proteins-npadvmod-move .-punct-use"
0,they-nsubjpass-carried can-aux-carried be-auxpass-carried carried-ROOT-carried by-agent-carried another-det-organism organism-pobj-by or-cc-carried could-aux-floating be-aux-floating floating-conj-carried around-advmod-floating .-punct-carried get-ROOT-get attached-acomp-get to-prep-attached something-pobj-to then-advmod-moves it-nsubj-moves moves-conj-get them-dobj-moves .-punct-moves
0,they-nsubj-use use-ccomp-rember messanger-compound-thing thing-dobj-use they-nsubj-takek takek-relcl-thing them-dobj-takek and-cc-takek som-amod-things other-amod-things things-dobj-use i-nsubj-rember really-advmod-rember do-aux-rember nt-neg-rember rember-ROOT-rember so-advmod-ye ye-ROOT-ye but-cc-was that-nsubj-was was-ROOT-was my-poss-thing little-amod-thing thing-attr-was and-cc-was you-nmod-people people-nsubj-makeing suck-advmod-makeing makeing-ROOT-makeing us-nsubj-take take-ccomp-makeing the-det-tests stupid-amod-tests tests-dobj-take
0,first-advmod-travel the-det-substances substances-nsubj-travel travel-advcl-go through-prep-travel the-det-er er-pobj-through then-advmod-go they-nsubj-go go-ROOT-go through-prep-go the-det-apperatice golgi-compound-apperatice apperatice-pobj-through .-punct-go then-advmod-travel the-det-substances substances-nsubj-travel travel-ROOT-travel out-prep-travel of-prep-out the-det-cell cell-pobj-of .-punct-travel
0,flagella-ROOT-flagella
0,"transportaion-ROOT-transportaion ,-punct-transportaion translation-conj-transportaion ,-punct-translation diffision-conj-translation ,-punct-diffision transportaion-conj-diffision --punct-transportaion the-det-way way-npadvmod-transportaion they-nsubj-get get-relcl-way around-prep-get translation--prep-get the-det-way way-npadvmod-transportaion they-nsubj-moved moved-relcl-way thorugh-advmod-moved the-det-membrain membrain-dobj-moved"
0,the-det-cells cells-nsubj-help help-ROOT-help movement-dobj-help across-prep-help the-det-membrane membrane-pobj-across by-prep-help keeping-pcomp-by stuff-dobj-keeping like-prep-keeping bacteria-pobj-like out-prep-keeping of-prep-out the-det-membrane membrane-pobj-of and-cc-help it-nsubj-keep always-advmod-keep keep-conj-help the-det-cell cell-dobj-keep in-prep-keep motion-pobj-in and-cc-keep using-conj-keep the-det-membrane membrane-dobj-using .-punct-help
0,"cellular-amod-respiration respiration-ROOT-respiration which-nsubj-helps helps-relcl-respiration the-det-system movement-nmod-system digestive-amod-system system-dobj-helps ,-punct-system how-advmod-gets the-det-organism organism-nsubj-gets gets-advcl-helps food-dobj-gets and-cc-food how-advmod-reproduces it-nsubj-reproduces reproduces-advcl-gets"
0,"cells-nsubj-use use-ROOT-use vacuoles-dobj-use to-aux-break break-xcomp-use down-prt-break any-det-substances free-amod-substances living-amod-substances substances-dobj-break ,-punct-substances cellular-amod-respiration respiration-appos-substances for-prep-respiration the-det-cell cell-pobj-for to-aux-breathe breathe-relcl-cell ,-punct-break use-conj-break the-det-membrane membrane-dobj-use to-aux-keep keep-xcomp-use out-prt-keep any-det-substances unwanted-amod-substances substances-dobj-keep .-punct-use"
2,diffusion--ROOT-diffusion- when-advmod-moved substances-nsubjpass-moved are-auxpass-moved moved-advcl-diffusion- from-prep-moved a-det-consintrasion high-amod-consintrasion consintrasion-pobj-from to-prep-moved a-det-consintratsion lower-amod-consintratsion consintratsion-pobj-to .-punct-diffusion- osmoius--ROOT-osmoius- when-advmod-moves water-nsubj-moves moves-advcl-osmoius- through-prep-moves the-det-membrane cell-compound-membrane membrane-pobj-through .-punct-osmoius-
0,1-ROOT-1 .-punct-1 whip-compound-along.2 like-mark-helps tail--nsubj-helps helps-advcl-along.2 move-xcomp-helps it-dobj-move along.2-ROOT-along.2 .-punct-along.2 fins--nsubj-helps helps-ROOT-helps it-dobj-helps swimor3-dep-helps .-punct-helps flexible-amod-moves body--amod-moves moves-ROOT-moves by-prep-moves itself-pobj-by .-punct-moves
1,osmosis-compound-water --punct-allows allows-compound-water water-ROOT-water to-aux-pass pass-relcl-water through-prep-pass the-det-membrane cell-compound-membrane membrane-pobj-through .-punct-water diffusion-compound-allows --punct-allows allows-compound-substances substances-ROOT-substances to-aux-pass pass-acl-substances through-prep-pass membranes-pobj-through .-punct-substances rna-compound-trasfers --punct-trasfers trasfers-compound-information information-ROOT-information through-prep-information cell-compound-membranes membranes-pobj-through .-punct-information
0,"the-det-nucleus nucleus-nsubj-controls controls-ROOT-controls what-nsubj-moves moves-ccomp-controls in-advmod-moves and-cc-in out-conj-in of-prep-out the-det-membrane membrane-pobj-of .-punct-controls if-mark-entering harmful-amod-substances substances-nsubj-entering are-aux-entering entering-advcl-decrease ,-punct-decrease then-advmod-decrease cells-nsubj-decrease will-aux-decrease decrease-ROOT-decrease yet-advmod-reproduce they-nsubj-reproduce will-aux-reproduce reproduce-advcl-decrease at-prep-reproduce the-det-rate same-amod-rate rate-pobj-at .-punct-decrease"
0,movement-compound-transportation reproduction-compound-transportation transportation-ROOT-transportation
0,first-advmod-be would-aux-be be-ROOT-be that-mark-squish the-det-membrane cell-compound-membrane membrane-nsubj-squish would-aux-squish squish-ccomp-be in-prep-squish different-amod-direction direction-pobj-in to-aux-allow allow-advcl-squish substances-nsubj-cause to-aux-cause cause-ccomp-allow no-det-harm harm-dobj-cause .-punct-be second-nsubj-be would-aux-be be-ROOT-be that-mark-do maybe-advmod-do the-det-membrane membrane-nsubj-do would-aux-do do-ccomp-be the-det-opisite exact-amod-opisite opisite-dobj-do and-cc-do would-aux-resist resist-conj-do any-det-impact impact-dobj-resist .-punct-be last-advmod-be the-det-membrane membrane-nsubj-be might-aux-be be-ROOT-be to-aux-move move-xcomp-be the-det-membrane membrane-dobj-move around-advmod-move to-aux-make make-advcl-move substances-nsubj-roll roll-ccomp-make off-prt-roll the-det-membrane membrane-dobj-roll .-punct-be
0,"air-ROOT-air ,-punct-air water-conj-air ,-punct-air oxygen-compound-         -appos-air one-nummod-process process-nsubj-be of-prep-process movement-pobj-of across-prep-process a-det-membrane cell-compound-membrane membrane-pobj-across would-aux-be be-ROOT-be from-prep-be air-pobj-from getting-advcl-be under-prep-getting the-det-substance substance-pobj-under in-prep-getting the-det-cell cell-pobj-in .-punct-be  -ROOT-  the-det-process next-amod-process process-nsubj-be of-prep-process movement-pobj-of would-aux-be be-ROOT-be liquids-attr-be getting-acl-liquids under-prep-getting the-det-substance substance-pobj-under and-cc-getting carrying-conj-getting it-dobj-carrying across-prep-carrying the-det-cell cell-pobj-across .-punct-be  -ROOT-  last-acomp-be it-nsubj-be would-aux-be be-ROOT-be by-prep-be oxygen-pobj-by ,-punct-gets this-det-oxygen oxygen-nsubj-gets also-advmod-gets gets-advcl-be underneath-prep-gets the-det-substance substance-pobj-underneath and-cc-gets carries-conj-gets it-dobj-carries across-prep-carries the-det-cell cell-pobj-across .-punct-be"
0,it-nsubj-moves moves-ROOT-moves by-prep-moves the-det-force force-pobj-by of-prep-force the-det-enxymes enxymes-pobj-of across-prep-moves the-det-membrane cell-compound-membrane membrane-pobj-across .-punct-moves
0,they-nsubj-wiggle wiggle-ROOT-wiggle they-nsubj-have have-ccomp-wiggle a-det-tail tail-dobj-have and-cc-have they-nsubj-have have-conj-have a-det-something something-dobj-have else-advmod-something
0,they-nsubj-use use-ROOT-use different-amod-types types-dobj-use of-prep-types systems-pobj-of depending-advcl-use on-prep-depending the-det-proccess proccess-pobj-on that-mark-done the-det-cell cell-compound-needs needs-dep-done done-acl-depending .-punct-use
0,mrna--ROOT-mrna- to-aux-create create-xcomp-mrna- protienslysosomes--dobj-create to-aux-dispose dispose-relcl-protienslysosomes- of-prep-dispose wastegolgi--pobj-of to-aux-transport transport-advcl-dispose food-dobj-transport
0,the-det-membrain membrain-nsubj-uses uses-ROOT-uses osmosis-dobj-uses to-aux-let let-aux-certin only-advmod-certin certin-xcomp-uses things-dobj-certin in-prep-certin .-punct-uses the-det-membarin membarin-nsubj-stops stops-ROOT-stops the-det-substances unwanted-amod-substances substances-dobj-stops from-prep-stops coming-pcomp-from in-advmod-coming .-punct-stops it-nsubj-helps helps-ROOT-helps keep-xcomp-helps the-det-cell cell-dobj-keep together-advmod-keep .-punct-helps
0,gaudine-compound-audine audine-ROOT-audine and-cc-audine thauoine-conj-audine
0,ossmoses-ROOT-ossmoses :-punct-ossmoses passing-acl-ossmoses through-prep-passing cell-compound-walldiffusion walldiffusion-pobj-through :-punct-passing things-nsubj-leaveing leaveing-pcomp-passing cell-dobj-leaveing wallfasilitated-compound-diffusion diffusion-npadvmod-leaveing :-punct-diffusion the-det-release carefull-amod-release release-appos-diffusion or-cc-release inbranment-conj-release of-prep-inbranment stuff-pobj-of through-prep-release cell-compound-wall wall-pobj-through
0,food-compound-digestion digestion-ROOT-digestion
0,cytokenisis-nsubj-splits -when-punct-cytokenisis the-det-splits cytoplasm-nsubj-splits splits-ROOT-splits in-prep-splits a-det-cellphotosynthesis- cellphotosynthesis--pobj-in when-advmod-evolves a-det-cell plant-compound-cell cell-nsubj-evolves evolves-relcl-cellphotosynthesis- and-cc-evolves divides-conj-evolves into-prep-divides a-det-cell cell-pobj-into that-nsubj-is is-relcl-cell more-advmod-equiped equiped-acomp-is for-prep-equiped the-det-area area-pobj-for that-case-area its-poss-reproduction- incell-compound-reproduction- reproduction--nsubj-that when-advmod-makes the-det-cell cell-nsubj-makes makes-relcl-reproduction- copies-dobj-makes of-prep-copies itself-pobj-of
0,they-nsubj-have have-ROOT-have multiple-amod-cells cells-nsubj-stop stop-ccomp-have other-amod-cells cells-dobj-stop like-mark-were they-nsubj-were were-advcl-stop border-compound-patrol patrol-attr-were .-punct-have
1,osmosis--ROOT-osmosis- using-ROOT-using the-det-gradient gradient-dobj-using to-aux-allow allow-xcomp-using substances-dobj-allow to-aux-move move-acl-substances in-prep-move or-cc-in out-conj-in of-prep-out the-det-cell cell-pobj-of .-punct-using endocytosis--ROOT-endocytosis- using-ROOT-using the-det-bilayer phospholipid-compound-bilayer bilayer-dobj-using to-aux-surround surround-xcomp-using the-det-matter matter-dobj-surround and-cc-surround completely-advmod-ingulf ingulf-conj-surround it-dobj-ingulf .-punct-using exocytosis--ROOT-exocytosis- using-ROOT-using the-det-bilayer phospholipid-compound-bilayer bilayer-dobj-using to-aux-force force-xcomp-using waste-dobj-force and-cc-waste other-amod-material uneeded-amod-material material-conj-waste out-prep-force of-prep-out the-det-cell cell-pobj-of .-punct-using
0,mitochondria-amod-nucleus nucleus-nsubj-controls controls-ROOT-controls where-advmod-is evrything-nsubj-is is-advcl-controls goingcytoplasm-amod-thing hold-compound-thing thing-attr-is in-prep-thing their-poss-things placemembrane-amod-moves moves-compound-things things-pobj-in in-prep-is out-prep-in of-prep-out thecell-pobj-of
0,the-det-membrane cell-compound-membrane membrane-nsubj-lets lets-ROOT-lets stuff-dobj-lets in-prep-lets and-cc-in out-conj-in .-punct-lets
0,osmosis-ROOT-osmosis
0,"mitosis-ROOT-mitosis ,-punct-mitosis osmosis-conj-mitosis ,-punct-reproduction sexual-amod-reproduction reproduction-appos-mitosis"
0,one-nummod-type type-nsubj-acrossed of-prep-type movement-pobj-of acrossed-ROOT-acrossed the-det-membrane membrane-nsubj-is is-ccomp-acrossed osmosis-attr-is .-punct-acrossed osmosis-nsubj-is is-ROOT-is when-advmod-uses the-det-substance substance-nsubj-uses uses-advcl-is water-dobj-uses to-aux-move move-xcomp-uses across-prep-move the-det-membrane membrane-pobj-across .-punct-is another-nsubj-processes processes-ROOT-processes is-conj-processes active-amod-transport transport-attr-is .-punct-processes active-amod-transport transport-nsubj-is is-ROOT-is the-det-processes processes-attr-is of-prep-processes moving-pcomp-of acrossed-ccomp-is the-det-membrane membrane-dobj-acrossed by-prep-acrossed the-det-membrane membrane-pobj-by being-advcl-acrossed selectivly-advmod-permeable permeable-acomp-being .-punct-acrossed the-det-processes last-amod-processes processes-nsubj-is is-ROOT-is difussion-attr-is .-punct-is diffusion-nsubj-is is-ROOT-is when-advmod-diffuse the-det-cells cells-nsubj-diffuse  -nsubj-diffuse diffuse-advcl-is so-mark-move that-mark-move they-nsubj-move can-aux-move move-advcl-is across-prep-move the-det-membrane selectivly-amod-membrane permeable-amod-membrane membrane-pobj-across .-punct-is
0,they-nsubj-get get-ROOT-get rid-xcomp-get of-prep-rid nutrients-pobj-of they-nsubj-need do-aux-need nt-neg-need need-relcl-nutrients .-punct-get they-nsubj-use use-ROOT-use different-amod-cells cells-dobj-use to-aux-do do-xcomp-use certain-amod-jobs jobs-dobj-do .-punct-use
0,the-det-cell cell-nsubj-uses uses-ROOT-uses it-dobj-uses organells-advmod-uses and-cc-organells cell-compound-wall wall-dobj-uses and-cc-wall membrane-conj-wall to-prep-uses controll-pobj-to what-det-gos gos-pcomp-to in-prep-gos and-cc-uses comes-conj-uses out-prt-comes .-punct-uses
0,"three-nummod-processed processed-ROOT-processed used-xcomp-processed by-agent-used cells-pobj-by to-aux-control control-xcomp-used the-det-movement movement-dobj-control of-prep-movement subtances-pobj-of across-prep-control the-det-cell cell-pobj-across are-auxpass-called called-conj-processed the-det-cilia cilia-oprd-called ,-punct-cilia flagnelle-conj-cilia ,-punct-flagnelle and-cc-flagnelle the-det-something something-oprd-called else-advmod-something .-punct-processed"
0,"the-det-ribosomes ribosomes-nsubj-decide decide-ROOT-decide what-nsubj-enters enters-ccomp-decide and-cc-enters leaves-conj-enters the-det-cell cell-dobj-leaves .-punct-decide the-det-nucleus nucleus-nsubj-lets lets-ROOT-lets the-det-exit waste-compound-exit exit-dobj-lets the-det-membrane cell-compound-membrane membrane-dobj-exit .-punct-lets and-cc-decides ,-punct-decides the-det-mitochondria mitochondria-nsubj-decides decides-ROOT-decides at-prep-decides times-pobj-at what-nsubj-enter can-aux-enter enter-ccomp-decides .-punct-decides"
0,the-det-reticulum endoplasmic-amod-reticulum reticulum-nsubj-helps helps-ROOT-helps proteins-nsubj-travel travel-ccomp-helps through-prep-travel the-det-cell cell-pobj-through .-punct-helps  -nsubj-take transcription-nsubj-take and-cc-transcription translation-conj-transcription also-advmod-take take-ROOT-take place-dobj-take in-prep-take the-det-cell cell-pobj-in .-punct-take
0,one-nummod-process process-nsubj-is is-ROOT-is habitat-compound-location location-attr-is .-punct-is second-amod-process process-nsubj-is is-ROOT-is homeostasis-attr-is .-punct-is third-amod-process process-nsubj-is is-ROOT-is geographical-amod-isolation isolation-attr-is .-punct-is
0,"active-compound-transport transport-ROOT-transport ,-punct-transport calvin-compound-cycle cycle-conj-transport ,-punct-cycle and-cc-cycle light-compound-reactions dependent-compound-reactions reactions-conj-cycle .-punct-transport"
0,it-nsubj-passes passes-ROOT-passes through-prep-passes a-det-memebrane memebrane-pobj-through
0,"substances-nsubj-move move-ROOT-move across-prep-move the-det-cell cell-compound-mebrane mebrane-pobj-across and-cc-move the-det-membrane cell-compound-membrane membrane-nsubj-lets sometimes-advmod-lets lets-conj-move substances-dobj-lets in-prep-substances ,-punct-in ussually-amod-food food-pobj-in and-cc-food water-conj-food ,-punct-water and-cc-water nutrients-conj-water"
